D2C2_Parent1	D2C2_Parent2	D2C2_R1_T1	D2C2_R2_T1	D2C2_R3_T1	D2C2_R1_T2	D2C2_R2_T2	D2C2_R3_T2	D2C2_R1_T3	D2C2_R2_T3	D2C2_R3_T3	D2C2_R1_T4	D2C2_R2_T4	D2C2_R3_T4	D2C2_R1_T6	D2C2_R2_T6	D2C2_R3_T6	D2C2_R1_T7	D2C2_R2_T7	D2C2_R3_T7	D2C2_R1_T8	D2C2_R2_T8	D2C2_R3_T8	D2C2_R1_T9_RESEQ	D2C2_R2_T9_RESEQ	D2C2_R3_T9_RESEQ	D2C2_R1_T10_RESEQ	D2C2_R3_T10_RESEQ	D2C2_R1_T12	D2C2_R2_T12	D2C2_R3_T12
RG217	0.000617920496904379	0.000534128922974779	0.000417008181988122	0.000292510681863293	0.000276459225878029	0.00119229649046163	0.000469491731728947	0.000189902078697369	0.00122523000707714	0.000694502988771533	0.000266501197266573	0.000755473327166204	0.000196581448608695	9.72803201912253e-05	0.000684552802717148	0.000434102299122401	9.95616521703057e-05	0.000304890442700923	0.000117908988132807	1.62755118648482e-05	1.58394826824956e-05	2.70873023755564e-05	0	1.76918086925753e-05	3.94452421148961e-05	0	0	0	0	0	0
RG219	0.000678107558291169	0.0023599560780041	0.000750135407829209	0.000788734160024237	0.000861902292443267	6.826124945391e-05	0	2.92157044149799e-05	0	0	1.19328894298465e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG220	0.00251983163672695	0.00274725274725275	0.000256436065935225	0.000339521327162751	0.000426433838609247	0	0	0	0	3.61302132886924e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG223	0.00024476071630628	0.000412832713374929	0.000503285736882217	0.000551069231010311	0.000845639985038677	0.000587046745303626	0.000695543306265106	0.000559967667953781	0.000446744515215853	0.00112405108009265	0.000350031423275499	0.000585877274128893	0.000648718780408693	3.47429714968662e-05	0.000324723765391468	1.29582775857433e-05	1.10624057967006e-05	0.000134151794788406	0	0	0	0	1.83290456458697e-05	0	0	0	0	0	0	0	0
RG224	0.00244359469230368	0.00242166818464262	0.000390645595770483	0.000342133029679387	0.000343315378541343	7.2811999417504e-05	6.25988975638596e-05	0	0.000110580325548478	0	0	5.13927433446397e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG225	0.00254791893204078	0.00158323473582962	0.000532044921846915	0.000519728800810672	0.000616160758329463	0.000145623998835008	2.43440157192787e-05	7.30392610374497e-05	0.000539631988676575	0	2.78434086696419e-05	6.68105663480317e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG227	0.00346677473587911	0.000629889088448345	0.000515268730617508	0.000436154320278303	0.000361384608990888	0.000100116499199068	0.000500791180510877	0.000111993533590756	0.000176928520877565	0.000558011071903139	0.000298322235746164	0.000118203309692671	0.000402991969647824	5.55887543949859e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG229	0.00178554948780811	0.00154067466228582	0.000699806834140987	0.000953271418572339	0.000558339220890921	0.000104667249162662	2.43440157192787e-05	6.3300692899123e-05	0	2.40868088591283e-05	2.38657788596931e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG230	0.00245563210458104	0.0014555545151982	0.000373869404541075	0.000488388370611034	0.000645071527048735	0.000172928498616572	2.78217322506043e-05	2.43464203458166e-05	0.000406935598018401	0	3.57986682895396e-05	0.000282660088395519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG231	0.000108336710496222	0.000125552216954231	0.000201314294752887	0.00014364363841501	4.33661530789065e-05	0.000691713994466288	0	0	0.000601556970983723	0	0	0.00141843971631206	0	0	0.00302782970432585	0	0	0.00142282206593764	0	0	0.000627639501293888	0	0	0.00033024709559474	0	0	2.40657797981148e-05	0	4.41988950276243e-05	0	0
RG232	0.00283280435593826	0.00127254619895983	0.000697410235393929	0.000509281990744126	0.000336087686361526	8.6464249308286e-05	0.000184318976160253	5.35621247607964e-05	0.000145966029723992	2.81012770023163e-05	6.76197067691304e-05	0.000118203309692671	0	4.16915657962394e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG233	0.00183771160767666	0.00159387475421558	0.000718979624117453	0.000760005432341235	0.000448116915148701	2.275374981797e-05	0.000159974960440974	0.000107124249521593	0	4.41591495750685e-05	7.15973365790792e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG236	0.00150467653466975	0.00163643482775938	0.000500889138135158	0.000540622420943765	0.000574601528295511	0.000254841997961264	0.000239962440661462	0.000175294226489879	0.000115003538570418	0.000100361703579701	5.1709187529335e-05	0	0	6.25373486943591e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG237	0.000822556505619465	0.00144917050416663	0.000678237445417464	0.000820074590223875	0.000679403064902869	0.0002275374981797	0.000180841259628928	0.000223987067181512	0.000132696390658174	0.000160578725727522	9.14854856288235e-05	0	0.000235897738330434	2.08457828981197e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG239	0.00350288697271119	0.00119806607025817	0.000383455799529308	0.000399590485045391	0.000478834606912926	2.7304499781564e-05	7.30320471578362e-05	7.30392610374497e-05	0	4.41591495750685e-05	1.59105192397954e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG240	0.000629957909181737	0.000219184378750606	0.000359489812058726	0.000420484105178484	0.000475220760823017	0.000209334498325324	0.000111286929002417	0.000491797690985494	8.40410474168436e-05	0.000192694470873026	0.00100634034191706	0.000118203309692671	0	0.000361326903567408	0	2.26769857750508e-05	0.00102603813764398	0	0	0.000390612284756356	0	0	0.000366580912917395	0	0	0	0	4.92525919176497e-05	0	0	0
RG242	0.00120775369849492	0.00146832253726134	0.000786084389035081	0.000715606489558413	0.000711927679712049	2.275374981797e-05	4.52103149072319e-05	6.3300692899123e-05	0	0	7.9552596198977e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG245	0.00183369913691754	0.00183646717341528	0.000553614310570438	0.000326462814579568	0.000417399223384475	0.000200232998398136	0.00013215322819037	1.46078522074899e-05	7.07714083510262e-05	0	3.97762980994885e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG248	0.00231118315725274	0.000791617367914812	0.000450560564446937	0.000535399015910492	0.000345122301586298	0.000186580748507354	0.000605122676450643	6.81699769682864e-05	0.000145966029723992	0.000477721709039378	0.000178993341447698	4.11141946757118e-05	0	4.86401600956127e-05	0	0	1.6593608695051e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG249	0.000252785657824519	0.000136192235340183	0.00017015851104113	0.000127973423315191	2.34899995844077e-05	0.000518785495849716	1.73885826566277e-05	0	0.000889065817409766	0	0	0.00145955391098777	0	0	0.00236960585555936	0	0	0.00106914915240457	0	0	0.000435585773768629	0	0	0.000318452556466356	0	0	0.000153753593154623	0	2.37994050148746e-05	0	0
RG250	0.00161301324516598	0.00157685072479805	0.000635098667970416	0.00049883518067758	0.000482448453002835	8.1913499344692e-05	0.0001634526769723	0.000150947806144063	2.65392781316348e-05	6.42314902910088e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG252	0.00620729226435762	0.000800129382623573	2.63625862176399e-05	6.26808603992771e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG253	0.00150868900542887	0.00140022641959125	0.000558407508064555	0.000592856471276496	0.000663140757498279	3.6405999708752e-05	0.000128675511659045	0.000131470669867409	0	4.01446814318805e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG254	0.0027806422360697	0.00178113907780833	0.000306764639623446	0.000242888334047199	0.000298142302417482	0.000127420998980632	0	0	1.32696390658174e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG255	0.0035470241510615	0.00134064231662992	0.00052485512560574	0.000141031935898373	0.000251162303248667	0	6.95543306265106e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG257	0.00130806546747291	0.00152790664022267	0.00048650954565281	0.000532787313393855	0.000686630757082687	6.3710499490316e-05	9.38983463457893e-05	0.000297026328218962	0	2.00723407159402e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG258	0.0069295370009991	0.000393680680280215	2.39659874705817e-06	2.8728727683002e-05	1.62623074045899e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG260	0.00210654714853766	0.00219822779853764	0.000162968714799956	0.000284675574313383	0.000330666917226662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG261	0.00279669211910618	0.000812897404686715	0.000508078934376333	0.000410037295111938	0.000238513841933986	0.000177479248580166	0.000462536298666296	5.35621247607964e-05	0.000159235668789809	0.000461663836466626	1.59105192397954e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG263	0.00133615276278674	0.00137681837914216	0.000687823840405696	0.000360414947295843	0.000345122301586298	0.00027304499781564	0.000236484724130136	6.81699769682864e-05	0.000274239207360226	0.000104376171722889	0	7.70891150169596e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG266	8.02494151823869e-06	1.06400183859518e-05	7.66911599058616e-05	0.000185430878681195	8.31184600679042e-05	0.000996614242027086	0.00104331495939766	0.000939771825348519	0.00119869072894551	0.00119229703852685	0.00110975871697573	6.68105663480317e-05	0.000707693214991301	0	9.21513388273084e-05	0	0	0.000223586324647343	3.4679114156708e-05	2.44132677972722e-05	7.9197413412478e-06	3.61164031674086e-05	2.48751333765375e-05	0	0	0	0	0	0.000197195070123247	0.000239112169931974	0.000151654700740889
RG267	0.0057458581270589	0.000704369217150007	2.63625862176399e-05	2.61170251663655e-05	1.98761534944988e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG269	0.000200623537955967	0.000866097496616474	0.00122466195974673	0.000971553336188795	0.000554725374801013	0.000391364496869084	0.000125197795127719	2.92157044149799e-05	6.6348195329087e-05	6.02170221478207e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG272	0	0	0	0	0	0	0	0	0	0	0	5.13927433446397e-06	4.91453621521737e-05	4.86401600956127e-05	2.63289539506595e-05	0.000181415886200406	9.40304492719554e-05	5.69128826375056e-05	0.000263561267590981	8.13775593242407e-05	0.000485084157151427	0.00530524165098398	0.00306618749304478	1.17945391283836e-05	0.00010255762949873	0.000105223225534908	3.20877063974865e-05	0	2.37994050148746e-05	2.41305859564377e-05	7.76767979404552e-05
RG277	0.000822556505619465	0.00148534656667887	0.00065666805669394	0.00049100007312767	0.000563759990025785	9.5565749235474e-05	2.43440157192787e-05	1.46078522074899e-05	3.53857041755131e-05	0	2.78434086696419e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG278	0.00503163833193566	0.000936321617963756	2.87591849646981e-05	1.82819176164558e-05	1.80692304495444e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG279	0	0	0	0	0	0	0	0	0	0	0	0.000267242265392127	0.00172991674775651	0.000104228914490599	0.00056607250993918	0.000268884259904174	0.000152108079704634	0.000308955648603602	0.000319047850241713	0.000113928583053937	0.00213041042079566	0.00246365464463394	0.00135896781288663	0	0	0	1.33698776656194e-06	0	0.000360390990225244	0.000572552994057295	0.000336599457741973
RG280	0.0030494777769307	0.000972497680475992	0.00027560885591169	0.000232441523980653	0.000247548457158758	1.3652249890782e-05	5.9121181032534e-05	3.40849884841432e-05	0	0	0	0	0.000304701245343477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG281	0.00291305377112064	0.000468160808981878	0.000191727899764654	0.000253335144113745	0.000639650757913871	1.8202999854376e-05	1.73885826566277e-05	0.000574575520161271	0	1.60578725727522e-05	0.00010341837505867	0	0	0	0	0	3.87184202884522e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG286	0.00359517380017093	0.00122360211438445	2.39659874705818e-05	0.000180207473647922	6.86630757082687e-05	0	3.47771653132553e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG287	0.00343868744056528	0.000208544360364655	0.000443370768205762	0.00115959591738663	0	0	6.95543306265106e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG294	0.00317787684122252	0.00128105821366859	3.83455799529308e-05	0.000214159606364197	6.50492296183598e-05	0	3.12994487819298e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG295	0.00114355416634901	0.00158961874686119	0.000405025188252832	0.000258558549147018	0.000343315378541343	8.1913499344692e-05	2.08662991879532e-05	2.92157044149799e-05	8.84642604387827e-06	0	1.59105192397954e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG299	0	0	0	0	0	0	0	0	0	0	0	4.11141946757118e-05	1.96581448608695e-05	6.94859429937324e-06	0.000258901380514819	6.15518185322807e-05	2.76560144917516e-05	0.00027643400138217	9.01656968074408e-05	5.69642915269685e-05	0.00564083577030374	0.00400118152233219	0.00208951120362915	1.76918086925753e-05	7.88904842297922e-06	2.76903225091863e-06	1.33698776656194e-05	0	0.000180195495112622	0.000298341790006866	0.000144256910460845
RG300	0.00327417613944138	0.000915041581191852	0.000112640141111734	0.00021154790384756	0.000178885381450489	4.550749963594e-06	5.56434645012085e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG303	0.00249976928293135	0.00108740987904427	0.000345110219576377	0.000253335144113745	0.000133712305326628	0	3.12994487819298e-05	5.35621247607964e-05	0	0	2.38657788596931e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG305	0.00277261729455147	0.0004192167244065	0.000273212257164632	0.000472718155511215	0.00035415691681107	0	0.000198229842285555	9.25163973141029e-05	0	1.20434044295641e-05	5.1709187529335e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG306	0.0015969633621295	0.00149385858138763	0.000325937429599912	0.000352579839745934	0.000175271535360581	2.275374981797e-05	1.73885826566277e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG309	0.00301737801085775	0.000872481507648045	0.000285195250899923	0.000177595771131285	2.71038456743166e-05	0.000109217999126256	0.00013215322819037	0	5.30785562632696e-05	8.4303831006949e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG312	0.00299330318630303	0.000459648794273117	0.000220487084729352	0.000339521327162751	0.00040294383902484	0	0.00010085377940844	2.43464203458166e-05	0	1.20434044295641e-05	7.9552596198977e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG313	0.000128399064291819	0.000138320239017373	0.000393042194517541	0.000389143674978845	0.000186113073630307	0.00102391874180865	0.000434714566415691	4.86928406916331e-05	0.00112349610757254	0.000293056174452728	1.59105192397954e-05	0.000390584849419262	0.00020641052103913	0	0.000201855313621723	0.000132822345253869	0	4.87824708321477e-05	4.85507598193912e-05	0	0	0	0	0	0	0	0	0	0	0	0
RG314	0.00365536086155772	0.000895889548097139	4.79319749411635e-06	0.000125361720798554	3.97523069889976e-05	0	3.47771653132553e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG319	0.00281675447290178	0.000806513393655144	0.000292385047141097	0.000195877688747741	0.000231286149754168	3.6405999708752e-05	0	4.86928406916331e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG320	7.62369444232675e-05	0.000278768481711936	0.00015817551730584	0.00035519154226257	0.000126484613146811	1.3652249890782e-05	0.00068511015667113	4.86928406916331e-05	4.42321302193914e-06	0.000650343839196464	0	0	0.00241795181788695	0	0	0.00062847646290855	0	0	0.00034679114156708	0	0	0.000108349209502226	0	0	0.000157780968459584	0	1.33698776656194e-06	0	0	0	0
RG322	0.0037556726305357	0.000485184838399401	2.39659874705818e-05	0.000190654283714468	0.000171657689270672	0	0	1.46078522074899e-05	0	0	0.000163082822207903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG324	0.00247569445837663	0.000859713485584903	0.000294781645888155	0.000235053226497289	0.000222251534529396	2.275374981797e-05	0	9.73856813832662e-06	2.65392781316348e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG327	0.00399240840532375	0.000646913117865868	2.63625862176399e-05	9.92446956321887e-05	1.62623074045899e-05	0	2.08662991879532e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG332	0.00308559001376277	0.000563920974455444	0.00030197144212933	0.000193265986231104	0.00020779615016976	1.8202999854376e-05	0	9.73856813832662e-06	8.84642604387827e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG333	0.00254791893204078	0.000815025408363906	0.00035469661456461	9.66329931155522e-05	0.000258389995428485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG334	0	0	0	0	0	0	0	0	0	0	0	0.000169596053037311	0.00125812127109565	3.47429714968662e-05	0.00021940794958883	0.000103666220685946	0.000149342478255459	0.00023578194235538	0.000443892661205862	0.000130204094918785	0.000144535279477772	0.000924837895393998	0.00028017255487258	0.000625110573804329	0.00010255762949873	0.000758714836751704	0.000363660672504847	9.85051838352993e-05	0.000200594985125372	0.000311503927801287	0.000184944757001084
RG340	7.22244736641482e-05	0.000189392327269942	0.000127019733594083	6.26808603992771e-05	5.42076913486332e-06	0.000577945245376438	0	0	0.000402512384996461	0	0	0.000462534690101758	0	0	0.001649947780908	3.23956939643583e-06	0	0.000906540916297411	0	0	0.000275211011608361	0	0	0.00016512354779737	0	0	4.41205962965439e-05	0	0	0	0
RG347	0.00280872953138354	0.000427728739115261	0.000321144232105795	0.000208936201330924	0.00024032076497894	1.8202999854376e-05	2.78217322506043e-05	2.43464203458166e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG349	0.00349084956043383	0.000544768941360731	2.15693887235236e-05	8.09627780157329e-05	0.000128291536191765	0	0	2.43464203458166e-05	0	0	1.19328894298465e-05	0	0	1.38971885987465e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG353	0.00351091191422943	0.000563920974455444	0.000141399326076432	6.26808603992771e-05	1.44553843596355e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG359	2.80872953138354e-05	8.29921434104238e-05	0.000103053746123502	5.48457528493674e-05	3.61384608990888e-06	0.000359509247123926	3.47771653132553e-06	0	0.000495399858457183	0	0	0.000688662760818173	0	0	0.00171577016578465	0	0	0.00071141103296882	0	0	0.000241552110908058	0	0	0.000318452556466356	0	0	6.95233638612207e-05	0	3.39991500212495e-05	0	0
RG361	0.00249575681217223	0.000789489364237621	0.000198917696005829	0.000120138315765281	0.000135519228371583	0	0	4.86928406916331e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG367	0.00302139048161687	0.000798001378946383	1.4379592482349e-05	8.35744805323694e-05	2.71038456743166e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG369	0.00442976771806775	0.00018088031256118	4.79319749411635e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG374	0.00468656584665139	3.6176062512236e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG384	0.00369949803990803	0.000463904801627497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG390	0.00323003896109107	0.000561792970778254	7.18979624117452e-06	9.66329931155522e-05	1.26484613146811e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG400	0.00227908339117979	0.00030004851848384	0.000167761912294072	0.000161925556031466	0.000233093072799123	5.0058249599534e-05	5.9121181032534e-05	0.000301895612288125	3.53857041755131e-05	0	3.97762980994885e-06	0	0	2.08457828981197e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG408	0.00233927045256658	0.000642657110511487	8.62775548940943e-05	0.000201101093781014	0.000104801536607357	0	2.43440157192787e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG416	0.00396030863925079	0.000129808224308612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG419	0.000433346841984889	0.00134915433133868	0.000189331301017596	0.000263781954180291	0.000204182304079852	0	1.73885826566277e-05	4.86928406916331e-06	0	0	3.97762980994885e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG423	0.00327417613944138	0.000380912658217073	4.79319749411635e-06	4.70106452994578e-05	1.62623074045899e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG427	0	2.12800367719035e-06	7.18979624117452e-06	0	1.44553843596355e-05	9.101499927188e-06	1.39108661253021e-05	9.73856813832662e-06	8.84642604387827e-06	4.01446814318805e-06	1.19328894298465e-05	0.000657827114811389	0.000629060635547823	0.000757396778631683	0.000337888242366797	0.000291561245679224	0.000204654507238962	0.000130086588885727	0.00013178063379549	0.00026040818983757	0.000524682863857666	0.00138403216423676	0.00109057821592925	1.17945391283836e-05	7.88904842297922e-06	2.76903225091863e-05	6.68493883280968e-06	2.46262959588248e-05	2.03994900127497e-05	1.75495170592274e-05	1.1096685420065e-05
RG430	0.00236334527712129	0.000457520790595926	0.000153382319811723	0.000107079803182098	0.000128291536191765	2.7304499781564e-05	0	3.40849884841432e-05	2.21160651096957e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG433	0.00359918627093005	0.000206416356687464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG435	0.00239544504319425	0.000604353044322061	4.31387774470471e-05	6.00691578826405e-05	0.000119256920966993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG442	0.00379178486736778	5.53280956069492e-05	0	2.61170251663654e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG447	0.00341461261601056	0.000219184378750606	1.91727899764654e-05	1.56702150998193e-05	1.44553843596355e-05	0	0	4.86928406916331e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG448	0.00231920809877098	0.000319200551578553	5.27251724352799e-05	0.000156702150998193	4.69799991688154e-05	0	0.000288650472100019	1.46078522074899e-05	0	0.000244882556734471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG452	0.0037556726305357	3.40480588350457e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG458	0	0	0	0	0	0	0	0	0	0	0	2.56963716723199e-05	0	6.94859429937324e-06	3.51052719342127e-05	1.61978469821791e-05	0	3.65868531241107e-05	2.08074684940248e-05	2.44132677972722e-05	0.00196013598195883	0.00256942411105278	0.00132623737423329	0.000524856991213068	0.000126224774767668	0.00016060387055328	0.000177819372952737	0.000147757775752949	9.17977050573736e-05	4.6067482280472e-05	3.69889514002168e-05
RG463	0.000104324239737103	0.000293664507452269	0.000194124498511712	0.000138420233381737	0	0.00084188874326489	0	0	0.00157024062278839	0	0	0.000544763079453181	0	0	2.19407949588829e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG474	0.00329423849323698	0.000102144176505137	2.15693887235236e-05	1.56702150998193e-05	1.80692304495444e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG477	0.00296922836174831	0.000214928371396226	7.18979624117452e-05	3.13404301996385e-05	9.03461522477219e-06	0	2.78217322506043e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG485	0.00292910365415712	0.000266000459648794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG489	0	0	0	0	0	0	0	0	0	0	0	0	9.82907243043474e-06	0	4.38815899177659e-06	4.85935409465374e-05	3.87184202884522e-05	1.21956177080369e-05	6.24224054820744e-05	4.06887796621204e-05	0.000160374762160268	0.00157880276703243	0.0007920766154108	4.71781565135342e-05	0.000197226210574481	0.000149527741549606	3.60986696971723e-05	2.46262959588248e-05	6.79983000424989e-06	4.38737926480686e-06	7.39779028004335e-06
RG496	0.00231118315725274	0.000406448702343358	1.4379592482349e-05	0.000112303208215371	1.26484613146811e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG504	0.00296521589098919	0.000159600275789277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG508	0.00274051752847851	0.000212800367719035	0	2.35053226497289e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG514	0.00258001869811374	0.000312816540546982	0	5.22340503327309e-06	1.44553843596355e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG517	0.000461434137298724	0.000380912658217073	0.000182141504776421	7.31276704658233e-05	3.97523069889976e-05	0.000418668996650648	3.47771653132553e-06	0	0.0010394550601557	0	0	0.000205570973378559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG520	0	0	0	0	0	0	0	0	0	0	0	9.76462123548155e-05	0.00106153982248695	4.86401600956127e-05	0.000526579079013191	0.000161978469821791	9.95616521703057e-05	0.000142282206593764	0.000194203039277565	0.000146479606783633	0.000174234309507451	0.000216698419004451	0.000155796887989893	0	0	0	0	0	0.000176795580110497	0.000456287443539913	0.000229331498681344
RG530	0.00285687918049297	7.44801287016624e-05	2.39659874705817e-06	7.83510754990964e-06	7.22769217981775e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG538	0.00280872953138354	0.00012129620959985	0	0	1.80692304495444e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG543	0.00237538268939865	0.00029792051480665	1.4379592482349e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG582	0.00259606858115021	4.04320698666167e-05	0	0	1.80692304495444e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
