D3C2_Parent	D3C2_R1_T1	D3C2_R2_T1	D3C2_R3_T1	D3C2_R1_T2	D3C2_R2_T2	D3C2_R3_T2	D3C2_R1_T3	D3C2_R2_T3	D3C2_R3_T3	D3C2_R1_T5	D3C2_R2_T5	D3C2_R3_T5	D3C2_R1_T6	D3C2_R2_T6	D3C2_R3_T6	D3C2_R1_T8	D3C2_R2_T8	D3C2_R3_T8	D3C2_R1_T9	D3C2_R2_T9	D3C2_R3_T9	D3C2_R1_T10	D3C2_R2_T10	D3C2_R3_T10	D3C2_R1_T13	D3C2_R3_T13	D3C2_R1_T15	D3C2_R3_T15	D3C2_R3_T17	D3C2_R1_T19	D3C2_R3_T19
RG5329	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5330	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5331	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5332	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5333	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5334	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5335	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	2.07520544533909e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5336	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5337	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5338	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5339	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5340	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5341	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5342	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5343	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5344	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5345	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5346	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5347	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5348	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5349	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5350	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5351	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5352	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5353	0	0	0	0	0	0	2.11310611807614e-06	3.06249636328557e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5354	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5355	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5356	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5357	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5358	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5359	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5360	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5361	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5362	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5363	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82659077790848e-06
RG5364	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5365	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5366	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5367	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5368	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5369	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5370	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5371	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5372	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5373	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5374	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5375	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5376	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5377	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5378	0	0	0	0	0	0	2.11310611807614e-06	0	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5379	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5380	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5381	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5382	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5383	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5384	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5385	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	2.07520544533909e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5386	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5387	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5388	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5389	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5390	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5391	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76019685723986e-06	0	0	0	0	0	0	0	0	0
RG5392	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5393	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5394	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5395	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5396	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5397	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5398	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	2.07520544533909e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5399	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5400	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5401	0	0	0	0	0	0	2.11310611807614e-06	3.06249636328557e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5402	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	2.07520544533909e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5403	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5404	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5405	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5406	0	0	0	0	0	0	2.11310611807614e-06	3.06249636328557e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5407	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5408	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5409	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	2.07520544533909e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5410	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5411	0	0	0	0	0	0	2.11310611807614e-06	3.06249636328557e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5412	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5413	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5414	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5415	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5416	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	2.07520544533909e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5417	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5418	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5419	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5420	0	0	0	0	0	0	2.11310611807614e-06	0	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5421	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5422	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5423	0	0	0	0	0	0	2.11310611807614e-06	3.06249636328557e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5424	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5425	0	0	0	0	0	0	4.22621223615229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5426	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5427	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5428	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5429	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	0	2.35488603529032e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5430	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50197686594082e-06	0	0	0	0	0	0	0	0
RG5431	0	0	0	0	0	0	2.11310611807614e-06	0	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5432	0	0	0	0	0	0	2.11310611807614e-06	0	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5433	0	0	0	0	0	0	0	6.12499272657114e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5434	0	0	0	0	0	0	0	3.06249636328557e-06	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5435	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5436	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	0	0	0	0	0	0	1.91143554543769e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5437	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5438	0	0	0	0	0	0	0	3.06249636328557e-06	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5439	0	0	0	0	0	0	0	3.06249636328557e-06	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5440	0	0	0	0	0	0	0	3.06249636328557e-06	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5441	0	0	0	0	0	0	0	3.06249636328557e-06	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5442	0	0	0	0	0	0	0	6.12499272657114e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5443	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5444	0	0	0	0	0	0	0	6.12499272657114e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5445	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5446	0	0	0	0	0	0	0	6.12499272657114e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5447	0	0	0	0	0	0	0	6.12499272657114e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5448	0	0	0	0	0	0	0	6.12499272657114e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5449	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5450	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5451	0	0	0	0	0	0	0	6.12499272657114e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5452	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5453	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5454	0	0	0	0	0	0	0	6.12499272657114e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5455	0	0	0	0	0	0	0	6.12499272657114e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5456	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5457	0	0	0	0	0	0	0	3.06249636328557e-06	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5458	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5459	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	1.10236810716782e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5460	0	0	0	0	0	0	0	6.12499272657114e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5461	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5462	0	0	0	0	0	0	0	6.12499272657114e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5463	0	0	0	0	0	0	0	6.12499272657114e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5464	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	1.10236810716782e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5465	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	0	2.07520544533909e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5466	0	0	0	0	0	0	0	3.06249636328557e-06	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5467	0	0	0	0	0	0	0	3.06249636328557e-06	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5468	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	1.78700986786849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5469	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5470	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5471	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5472	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5473	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5474	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5475	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	0	0	0	0	0	1.67358414781095e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5476	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	0	0	1.41740430749169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5477	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5478	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5479	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	0	0	0	9.06228873539386e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5480	0	0	0	0	0	0	0	3.06249636328557e-06	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5481	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	0	2.07520544533909e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5482	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5483	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5484	0	0	0	0	0	0	0	3.06249636328557e-06	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5485	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	1.45100184422334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5486	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5487	0	0	0	0	0	0	0	3.06249636328557e-06	2.46075102121167e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5488	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	0	2.07520544533909e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG5489	0	0	0	0	0	0	0	3.06249636328557e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12054896771676e-06	0	0	0	0	0	0	0	0	0	0
RG5490	0	0	0	0	0	0	0	3.06249636328557e-06	0	1.75839634253561e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
