D2C1_Parent1	D2C1_Parent2	D2C1_R1_T1	D2C1_R1_T2	D2C1_R1_T3	D2C1_R1_T4	D2C1_R1_T7	D2C1_R1_T8	D2C1_R1_T12	D2C1_R1_T13	D2C1_R1_T15	D2C1_R1_T17	D2C1_R1_T18	D2C1_R2_T1	D2C1_R2_T2	D2C1_R2_T3	D2C1_R2_T4	D2C1_R2_T6	D2C1_R2_T7	D2C1_R2_T8	D2C1_R2_T9_RESEQ	D2C1_R2_T12	D2C1_R2_T13	D2C1_R2_T14	D2C1_R2_T15	D2C1_R2_T17	D2C1_R2_T18	D2C1_R3_T1	D2C1_R3_T2	D2C1_R3_T3	D2C1_R3_T4	D2C1_R3_T6	D2C1_R3_T7	D2C1_R3_T8	D2C1_R3_T12	D2C1_R3_T13	D2C1_R3_T15	D2C1_R3_T17	D2C1_R3_T18
RG7502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08855981999873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08855981999873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08855981999873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08855981999873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	1.27323008286181e-06	0	1.00501502497462e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7515	0	0	0	0	0	0	0	0	0	0	0	3.41631564023463e-06	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	0	0	0	0	0	0
RG7516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08855981999873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67578854229858e-06	0	0	0	0
RG7519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08855981999873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	1.27323008286181e-06	0	3.35005008324874e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08855981999873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08855981999873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	0	0	0	0	0	0
RG7531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08855981999873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08855981999873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	0	0	0	0	0	0
RG7536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08855981999873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67578854229858e-06	0	0	0	0
RG7539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08855981999873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08855981999873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08855981999873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08855981999873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	3.5495607418582e-06	0	0	0	0	0	0	0	0
RG7556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	0	0	0	0	0	0
RG7558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08855981999873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	4.15608596448209e-06	0	0	0	0	0	0
RG7561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	0	0	0	0	0	0
RG7566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	2.97151211336913e-06	0	0	0	0	0	0	0	0	0	0
RG7569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54427990999937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16389233530342e-06	0	0	0	0	0
RG7570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	0	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	0	0	0	0	0	0
RG7573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	0	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	0	0	0	0	0	0
RG7576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	0	0	0	0	0	0	0	0	0	0	0	4.15608596448209e-06	0	0	0	0	0	0
RG7585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	5.11176882536664e-06	0	0	0	0	0	0	0	0	0	4.79069455489657e-06	0	2.38436997792073e-06	0
RG7590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	1.27323008286181e-06	0	0	0	2.55588441268332e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7603	0	0	0	0	0	0	0	0	0	0	0	1.70815782011732e-06	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG7605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	0	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	0	0	0	0	0	0
RG7612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	0	0	0	0	0	0	0	0	0	0	0	4.15608596448209e-06	0	0	0	0	0	0
RG7620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	0	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	0	0	0	0	0	0
RG7624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	0	0	0	0	0	0	0	0	0	0	0	4.15608596448209e-06	0	0	0	0	0	0
RG7632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	0	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	0	0	0	0	0	0
RG7634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	0	0	0	0	0	0	2.13602187286398e-06	0	0	0	0	0	0	0	0	0	0	0
RG7636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	1.27323008286181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	0	0	0	0	0	0	0	0	0	0	3.09836375410146e-06	0	0	0	0	0	0	0
RG7639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13145863343145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG7640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56572931671573e-05	1.27323008286181e-06	0	0	0	2.55588441268332e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
