D1C1_Parent	D1C1_R1_T1	D1C1_R1_T2	D1C1_R1_T3	D1C1_R1_T4	D1C1_R1_T5	D1C1_R1_T6	D1C1_R1_T8	D1C1_R1_T9	D1C1_R1_T10	D1C1_R1_T13	D1C1_R2_T1	D1C1_R2_T2	D1C1_R2_T3	D1C1_R2_T4	D1C1_R2_T5	D1C1_R2_T6	D1C1_R2_T8	D1C1_R2_T9	D1C1_R2_T10	D1C1_R2_T13	D1C1_R3_T1	D1C1_R3_T2	D1C1_R3_T3	D1C1_R3_T4	D1C1_R3_T5	D1C1_R3_T6	D1C1_R3_T8	D1C1_R3_T9	D1C1_R3_T10
RG4355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG4359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33953931055211e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG4361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG4362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG4363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51909656289212e-06	0
RG4364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	1.37262330275129e-06	0	0	0	0	0	0	0	0	0	0
RG4365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51909656289212e-06	0
RG4366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG4368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33953931055211e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG4374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG4375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.16314434662225e-06	0	0
RG4376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG4378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG4379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	2.81644918984839e-06	0	0	0	0
RG4380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG4381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG4385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	1.37262330275129e-06	0	0	0	0	0	0	0	0	0	0
RG4386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.16314434662225e-06	0	0
RG4388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.16314434662225e-06	0	0
RG4389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG4390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66976965527605e-06	0	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG4391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG4392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27183387692419e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27183387692419e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27183387692419e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27183387692419e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG4398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27183387692419e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27183387692419e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG4401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27183387692419e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG4403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG4404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG4405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG4407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	2.81644918984839e-06	0	0	0	0
RG4408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27183387692419e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG4411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG4412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66805393151971e-06
RG4414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27183387692419e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	0	2.16314434662225e-06	0	0
RG4416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	0	2.16314434662225e-06	0	0
RG4418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG4419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27183387692419e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.51909656289212e-06	0
RG4421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	1.37262330275129e-06	0	0	0	0	0	0	0	0	0	0
RG4424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG4425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66805393151971e-06
RG4426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27183387692419e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	2.99233662590107e-06	0	0	0	0	0	0	0	0	0	0	0
RG4428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	0	0	1.97980989865353e-06	0	0	0	0	0
RG4429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	2.26824748394648e-06	0	0	0	0	0	0	0	0	0	0	0	0
RG4430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	2.99233662590107e-06	0	0	0	0	0	0	0	0	0	0	0
RG4431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1359169384621e-06	0	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG4432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	1.37262330275129e-06	0	0	0	0	0	0	0	0	0	0
RG4435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	0	0	1.51909656289212e-06	0
RG4439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	2.00417670425166e-06	0	0	0	0	0	0	0	0	0
RG4440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	1.37262330275129e-06	0	0	0	0	0	0	0	0	0	0
RG4441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG4442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	1.89249851438867e-06	0	0	0	0	0	0
RG4446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	2.00417670425166e-06	0	0	0	0	0	0	0	0	0
RG4447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.66805393151971e-06
RG4448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	2.00417670425166e-06	0	0	0	0	0	0	0	0	0
RG4450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	1.37262330275129e-06	0	0	0	0	0	0	0	0	0	0
RG4452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG4456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	1.37262330275129e-06	0	0	0	0	0	0	0	0	0	0
RG4469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	2.00417670425166e-06	0	0	0	0	0	0	0	0	0
RG4471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG4475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	2.99233662590107e-06	0	0	0	0	0	0	0	0	0	0	0
RG4476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	2.00417670425166e-06	0	0	0	0	0	0	0	0	0
RG4478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	2.00417670425166e-06	0	0	0	0	0	0	0	0	0
RG4485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	2.38734706057893e-06	0	0	0	0	0	0	0
RG4489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	2.00417670425166e-06	0	0	0	0	0	0	0	0	0
RG4491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	2.00417670425166e-06	0	0	0	0	0	0	0	0	0
RG4493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31071562773651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
RG4497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	2.00417670425166e-06	0	0	0	0	0	0	0	0	0
RG4504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	3.35005008324874e-06	0	0	0	0	0	0	0	0
RG4505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	2.26824748394648e-06	0	0	0	0	0	0	0	0	0	0	0	0
RG4509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	2.81644918984839e-06	0	0	0	0
RG4514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	2.00417670425166e-06	0	0	0	0	0	0	0	0	0
RG4517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	2.00417670425166e-06	0	0	0	0	0	0	0	0	0
RG4518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
RG4521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535781386826e-06	0	0	0	0	0	0	0	0	0	1.04213779979699e-06	0	0	0
