D2C3_Parent1	D2C3_Parent2	D2C3_R1_T1	D2C3_R2_T1	D2C3_R3_T1	D2C3_R1_T2	D2C3_R2_T2	D2C3_R3_T2	D2C3_R1_T3	D2C3_R2_T3	D2C3_R3_T3	D2C3_R1_T4	D2C3_R2_T4	D2C3_R3_T4	D2C3_R1_T6	D2C3_R2_T6	D2C3_R2_T7	D2C3_R3_T7	D2C3_R1_T7	D2C3_R1_T8	D2C3_R2_T8	D2C3_R3_T8	D2C3_R3_T9_RESEQ	D2C3_R2_T10_RESEQ	D2C3_R3_T10_RESEQ	D2C3_R1_T12	D2C3_R2_T12	D2C3_R3_T12
RG73	0	9.31523693305139e-06	1.61871668141497e-05	2.32541915680301e-05	2.3011715839827e-05	1.65755563585492e-05	7.89316804762488e-05	1.89051403076496e-05	1.63229995143908e-05	7.73700376792083e-06	8.07255613453722e-06	0.000644442355973846	0.000605475461879592	0.000779233429114109	6.14005464648635e-05	2.87988365270043e-05	5.73350016694603e-05	9.53762593431086e-05	0.000174472221529872	0.00182990010592639	0.00163987949482807	0.00211330652875893	0.000204603199994048	0.000131769666622743	0.000204322391544945	9.32965628913712e-05	5.9764391692408e-05	3.4214022096308e-05
RG74	0.00435824422779466	0.000648961506335914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG75	0.00485816508671825	0	2.69786113569162e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG76	0.00410750022331888	0.00058064976882687	0	0	1.43823223998918e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG77	0.0027393782488979	0.00149509552775475	5.66550838495241e-05	0.000285694353550085	9.77997923192645e-05	2.98360014453885e-05	2.7002943320822e-05	8.50731313844234e-05	0	0	4.03627806726861e-05	0	0	5.84425071835582e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG78	0	9.31523693305139e-06	0.000242807502212246	0	2.87646447997837e-06	0.0012133307254458	0.00029080092807039	0.00136747181558666	0.00135072820981584	0.00119149858025981	0.00120684714211331	0.000167823530201522	0.00122731512543161	0.000204548775142454	3.07002732324318e-05	0	8.4316178925677e-05	4.51782281098935e-05	6.23115076892401e-06	3.03059165807999e-05	1.69606153311242e-05	1.31442700475677e-05	0	0	0	0.000766929372920594	0.00022112824926191	0.00017107011048154
RG79	0.00348690881224132	0.000961021943593135	2.96764724926079e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG80	0	0	0	0	2.87646447997837e-06	0	0	0	0	0	0	2.68517648322436e-05	4.09105041810535e-05	4.87020893196318e-05	2.63145199135129e-05	3.59985456587554e-05	7.08255902975687e-05	3.0118818739929e-05	4.3618055382468e-05	0.00179237849492159	0.00151055480292825	0.00216150218560001	3.72005818170996e-06	5.27078666490974e-06	4.86481884630821e-06	4.66482814456856e-05	2.56133107253177e-05	1.93383603153045e-05
RG81	0.0036781011156541	0.000442473754319941	0	0	8.05410054393943e-05	0	0	2.83577104614745e-05	0	0	1.21088342018058e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG82	2.19401003916308e-05	1.70779343772609e-05	1.07914445427665e-05	1.32881094674458e-05	7.7664540959416e-05	5.9672002890777e-05	0.000211869247594142	6.93188477947154e-05	6.93727479361607e-05	0.000112186554634852	6.86167271435664e-05	4.69905884564263e-05	1.63642016724214e-05	0.00010714459650319	0.000429803825254045	0.000579576585105962	0.00667109607659956	0.000592336768551937	0.000193165673836644	1.4431388848e-05	2.65009614548816e-05	3.3590912343784e-05	7.44011636341992e-06	0	4.86481884630821e-06	3.95324419031234e-05	4.01275201363311e-05	4.76021176992111e-05
RG83	0.00304967395443668	0.000712615625378432	0.00041547061489651	0.000322236654585561	0	9.61382268795852e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG84	0.00144177802573574	0.00104020145752407	0.000782379729350571	0.000551456542899	0.000201352513598486	0.000580144472549221	0.000103857474310854	0	0.000330540740166413	3.86850188396042e-05	0	0.000815622356779399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG85	0.00329571650882854	0.00067845975662391	0	7.30846020709519e-05	5.4652825119589e-05	0	0	1.26034268717664e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG86	0.00287258600127566	0.00110075049758891	8.09358340707487e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG87	0.00133364467380556	0.000794900218287052	0.0011277059547191	0.000445151667159434	8.62939343993511e-06	0.00106746582949057	1.03857474310854e-05	9.45257015382482e-06	0.00068964672948301	0	0	0.000288656471946619	0	0	5.26290398270259e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
RG88	0.00322989620765365	0.00060549040064834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG89	0.00256385744576486	0.00127152984136151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG90	0.0035354904631085	0.000242196160259336	2.69786113569162e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG91	0.0024839327943382	0.0010929878001447	5.39572227138325e-05	0.000189355559911103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG92	0.0037078769661856	3.1050789776838e-06	0	0	2.87646447997837e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG93	0.00359817646422745	5.74439610871503e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG94	0.00334273100966775	0.000355531542944795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG95	0.00262497629685583	0.000971889720015029	0	0	1.72587868798702e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG96	0.00313430005594726	0.000374162016810898	8.09358340707487e-06	0	0.0001064291857592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG97	0.00331922375924814	0.000153701409395348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4431388848e-06	0	0	0	0	0	0	0	0
RG98	7.36560513147605e-05	5.58914215983084e-05	4.85615004424492e-05	9.6338793638982e-05	0.000198476049118507	0.000580144472549221	0.000108011773283288	0.000478930221127124	0.00047744773579593	0.000595749290129904	0.000500498480341308	7.38423532886699e-05	0.00247099445253563	0.000711050504066624	0.000324545745599993	0.000352785747455803	0.000893751496612176	0.000507000115455472	0.000320904264599586	0.000210698277180799	0.000185506730184171	0.000213229269660542	3.72005818170996e-06	4.74370799841876e-05	0	0.000177895988564055	0.000156241195424438	0.000132393389850931
RG99	0.00330198510894043	1.5525394888419e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG100	0.00186334138326064	0.000864764495284938	0.000582738005309391	0	0.000212858371518399	0.00019890667630259	0	5.67154209229489e-05	4.08074987859769e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG101	0.0032032546571781	5.74439610871503e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG102	0.00163610462920447	0.00144075664564528	1.34893056784581e-05	0	0.000132317366079005	0	0	6.93188477947154e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.06003845819526e-06	1.46047444972974e-06	0	0	0	0	0	0
RG103	0.00132267462360974	0.000450236451764151	0.000509895754645717	0.000189355559911103	0.000394075633757037	0.000417704020235439	0.000114243221741939	0.000513589645024482	0.000289733241380436	2.70795131877229e-05	0.000439954309332279	1.67823530201523e-05	0	0.000175327521550675	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG104	0.00258579754615649	0.000575992150360344	4.04679170353744e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG105	0.000825888064742102	0.00118614016947521	0.000609716616666307	6.6440547337229e-05	0.000773768945114181	0.000424334242778859	0	2.83577104614745e-05	6.52919980575631e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG106	0	0	0	3.32202736686145e-06	0	0	6.02373351002952e-05	0	0	0	0	0.000439697649127989	0.00252826915838911	0.000720790921930551	0.000131572599567565	0.000187192437425528	0.000236085300991896	0.000225891140549468	0.000130854166147404	0.000522416276297598	0.000238508653093934	0.000467351823913517	0	0	0	0.000454623081885919	0.000254425553204823	0.000203796566399748
RG107	0.00276131834928953	0.000225118225882075	0	0	5.75292895995674e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG108	0.00236953084229613	0.000557361676494242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG109	0.00160319447861702	0.000288772344924593	0.00061511233893769	0	0	0.000964697380067562	0	0	0.000375428988830988	3.86850188396042e-06	0	0.000140971765369279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG110	0.00185550563312078	0.00103088622059102	0	9.96608210058434e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG111	0	1.5525394888419e-06	0	0	0	0	5.81601856140781e-05	0	0	0	0	0.000117476471141066	0.000859120587802124	0.000146106267958895	0.000127186846248646	0.000158393600898524	0.000286675008347302	0.000431703068605649	0.000130854166147404	0.000470463276444798	0.000268189729923402	0.000473193721712435	0.000595209309073594	0.000632494399789169	0.000454860562129818	0.000521828233121229	0.000621549673601044	0.000291562970907668
RG112	0.0018602070832047	0.000878737350684515	0	0	0.000215734835998378	0	0	6.93188477947154e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG113	0.00281303430021266	4.03660267098894e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG114	0.000966931567259728	0.000796452757775894	0.000876804869099778	0.000684337637573458	0	0.000480691134397926	1.24628969173024e-05	3.15085671794161e-06	2.85652491501838e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG115	0.00177714813172209	0.00046576184665257	0	0.00089362536168573	0.000189846655678572	0	2.07714948621707e-05	1.5754283589708e-05	0	7.35015357952479e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG116	4.70145008392088e-06	9.31523693305139e-06	2.69786113569162e-06	6.6440547337229e-06	5.75292895995674e-06	9.94533381512951e-06	0.000110088922769505	1.26034268717664e-05	1.63229995143908e-05	1.93425094198021e-05	1.21088342018058e-05	0.00044641059033605	0.000769117478603806	0.000165587103686748	0.000166658626118915	0.000694771931213979	0.000374363834430006	5.52178343565365e-05	4.9849206151392e-05	0.000435827943209599	0.00304655052885319	0.000597334049939463	2.79004363628247e-05	9.48741599683753e-05	2.91889130778493e-05	0	0.000104160796949625	2.9751323562007e-05
RG117	0.00274407969898182	6.67591980202016e-05	2.69786113569162e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG118	0.00270646809831046	4.03660267098894e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG119	1.56715002797363e-06	0	0	0	0	0	5.81601856140781e-05	0	0	0	0	0.000349072942819167	0.00424651033399336	0.000740271757658403	0.000219287665945941	0.000219591128518408	0.000209104123735679	0.000175693109316253	0.000158894344607562	0.000238117915991999	0.000159005768729289	0.000248280656454056	0	0	0	0.000400068312059609	0.000295406850365331	0.000230572757605554
RG120	0.0026563192974153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG121	0.00185080418303685	0.000777822283909791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG122	0.00253878304531728	3.41558687545218e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG123	0.00205766798672937	0.000484392320518672	2.69786113569162e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG124	0.0024306496933871	2.48406318214704e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG125	0.0021156525377644	0.00027014187105849	1.34893056784581e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG126	0.00120827267156767	0.000968784641037345	0.00013219519564889	0.000285694353550085	1.43823223998918e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG127	6.26860011189451e-06	9.31523693305139e-06	0.000221224613126713	0	0	0.000540363137288703	7.27002320175976e-05	0.000570305065947431	0.000624354731425447	0.000576406780710102	0.000641768212695709	3.0208235436274e-05	0.000760935377767596	0.000185067939414601	0	1.07995636976266e-05	4.72170601983791e-05	4.0158424986572e-05	0	0	0	8.76284669837844e-06	0	0	0	0.000381092739946109	0.000108429682070512	0.000105617198645125
RG128	0.00221908443961066	1.5525394888419e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG129	0.00211095108768048	8.84947508639882e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG130	0.001426106525456	0.000509232952340143	3.77700558996827e-05	0	8.05410054393943e-05	2.32057789019688e-05	0	0.000132335982153548	0	0	0.000137233454287133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG131	0.00207804093709303	5.58914215983084e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG132	0.00189625153384809	0.000113335382685459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG133	0.000612755660937689	0.000667591980202016	0.000329139058554378	0.000129559067307596	0.000442975529916669	0.000235372900291398	0	0.000110279985127956	8.56957474505515e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG134	0.00140886787514829	0.000364846779877846	0.000188850279498414	3.65423010354759e-05	8.62939343993511e-05	9.94533381512951e-06	0	1.5754283589708e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG135	0.00142453937542803	0.000467314386141412	1.07914445427665e-05	0.000119592985207012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG136	0.00164550752937231	0.000271694410547332	0	0	2.87646447997837e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG137	0.000918349916392546	0.000909788140461353	0	0	3.16411092797621e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG138	0.00182572978258928	3.41558687545218e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG139	0.00177871528175007	4.34711056875732e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG140	0.00167058192981989	0.000139728553995771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG141	0.00105625911885423	0.000746771494132953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG142	0.00176617808152628	2.01830133549447e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG143	0.00179125248197386	2.48406318214704e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG144	0	4.6576184665257e-06	0	3.32202736686145e-06	1.43823223998918e-05	9.94533381512951e-06	6.23144845865122e-05	9.45257015382482e-06	8.16149975719538e-06	1.16055056518813e-05	8.07255613453722e-06	0.000208101177449888	0.000613657562715803	2.92212535917791e-05	5.70147931459447e-05	0.00026638923787479	0.000107924709024867	3.0118818739929e-05	1.557787692231e-05	0.000186164916139199	0.00119042318855328	0.00022345259080865	3.72005818170996e-06	1.05415733298195e-05	2.43240942315411e-06	0	1.19528783384816e-05	1.48756617810035e-06
RG145	0.00171289498057518	6.98642769978854e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG146	0.00166588047973597	0.000108677764218933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG147	0.00161103022875689	0.000124203159107352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG148	0.00175207373127452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG149	0.00174423798113465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG150	0.0015687171780016	0.000128860777573878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG151	0	6.21015795536759e-06	2.69786113569162e-06	3.32202736686145e-06	5.75292895995674e-06	1.65755563585492e-05	7.47773815038147e-05	1.26034268717664e-05	3.26459990287815e-05	1.93425094198021e-05	1.61451122690744e-05	4.02776472483654e-05	0.000556382856862328	0.000525982564652024	0.000162272872799996	0.000255589674177163	0.000195613535107571	0.00026604956553604	0.0001557787692231	0.000184721777254399	8.69231535720116e-05	0.000115377481528649	0.000228783578175163	0.000390038213203321	0.00028459190250903	0.000148641981555744	0.000196368715560769	0.00016958254430344
RG152	0.001604761628645	7.45218954644111e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG153	0.00145901667604345	0.000183199659683344	0	6.31185199703675e-05	5.75292895995674e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG154	0.00148252392646305	5.43388821094665e-05	2.69786113569162e-06	7.64066294378133e-05	0.000109305650239178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG155	0.00165647757956812	2.94982502879961e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG156	0.00155147852769389	0.000104020145752407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG157	0.00159222442842121	2.48406318214704e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG158	0.00139476352489653	0.000169226804283767	0	8.30506841715362e-05	0	0	6.23144845865122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG159	0.000865066815441443	0.000698642769978854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG160	0.00106879631907801	0.000454894070230676	2.69786113569162e-06	0.000112948930473289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG161	0.00154364277755402	6.83117375090435e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG162	0.0015091654769386	2.48406318214704e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG163	0.00145744952601547	9.62574483081977e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG164	0.00130543597330203	0.000287219805435751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG165	0.00154050847749808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG166	0.00116439247078441	0.000389687411699317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG167	0.00140573357509234	7.6074434953253e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG168	0.00144491232579169	2.63931713103123e-05	2.69786113569162e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG169	0.00139319637486856	8.84947508639882e-05	2.69786113569162e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG170	0.00145901667604345	3.1050789776838e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG171	0.000876036865637258	0.00054804643956119	6.74465283922906e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG172	0.00133207752377758	0.000104020145752407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG173	0.00140416642506437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG174	0.00133991327391745	7.76269744420949e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG175	0.0013728234245049	3.57084082433637e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG176	0.00131483887346987	6.98642769978854e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG177	0.00131170457341393	2.63931713103123e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG178	0.00125058572232296	2.94982502879961e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG179	0.00128036157285445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG180	0.00124431712221106	2.32880923326285e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG181	0.0012599886224908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG182	0.000954394367035939	0.000246853778725862	0	5.31524378697832e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20808145439395e-05	0.00060614046646462	0.00164430877005218	0	0	0
RG184	0	0	0	0	0	0	0	0	0	0	0	2.34952942282131e-05	3.27284033448428e-05	0	5.70147931459447e-05	3.23986910928798e-05	2.02358829421625e-05	1.50594093699645e-05	1.557787692231e-05	0.000808157775487997	0.000555460152094318	0.000806181896250816	9.30014545427491e-06	1.58123599947292e-05	4.86481884630821e-06	5.53454186643727e-06	1.02453242901271e-05	4.46269853430104e-06
RG185	0.00114401952042075	2.17355528437866e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG186	0.00109073641946965	7.45218954644111e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG187	0.00112991517016899	7.76269744420949e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG188	0.00116909392086833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG189	0	0	5.39572227138325e-06	0	0	0	2.07714948621707e-06	0	0	0	4.03627806726861e-06	0.000107407059328974	7.36389075258964e-05	0.000116885014367116	1.31572599567565e-05	3.59985456587554e-06	2.69811772562166e-05	2.50990156166075e-05	2.4924603075696e-05	0.000366557276739199	0.000336032191247898	0.000414774743723246	1.86002909085498e-06	5.27078666490974e-06	4.86481884630821e-06	1.10690837328745e-05	9.39154726594984e-06	1.04129632467024e-05
RG190	0.00109230356949762	1.5525394888419e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG191	0.00104842336871436	1.24203159107352e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG192	1.56715002797363e-06	0	0	0	0	0	2.07714948621707e-06	0	0	0	0	0	8.18210083621071e-06	7.79233429114109e-05	0	2.51989819611288e-05	5.73350016694603e-05	2.0079212493286e-05	0	0	0.000810929420519376	0.000430839962670273	3.72005818170996e-06	2.10831466596389e-05	0	0	0.000116967452312284	0
RG193	0.000927752816560388	0.000124203159107352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG194	0.00099357311773528	7.76269744420949e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG195	0.00106879631907801	1.70779343772609e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG196	0.000355743056350014	0.000624120874514443	0	7.30846020709519e-05	2.58881803198053e-05	0	6.23144845865122e-06	5.04137074870657e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG197	0.000858798215329548	0.000198725054571763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG198	0.00102021466821083	1.39728553995771e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG199	0.000847828165133733	0.000169226804283767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG200	0.00102178181823881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG201	0.000832156664853996	0.000167674264794925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG202	0	1.5525394888419e-06	8.09358340707487e-06	1.99321642011687e-05	1.15058579199135e-05	2.65208901736787e-05	0.000157863360952498	2.20559970255913e-05	3.26459990287815e-05	1.16055056518813e-05	2.42176684036117e-05	0.000563887061477116	0.000548200756026117	0.000711050504066624	8.77150663783765e-06	1.07995636976266e-05	2.36085300991896e-05	1.50594093699645e-05	1.2462301537848e-05	0.000520973137412798	0.000396454383365028	0.000535994123050814	5.58008727256494e-06	0	0	0	8.53777024177258e-07	0
RG203	0.000987304517623386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG204	0.000913648466308625	5.12338031317827e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG205	0.000965364417231755	2.01830133549447e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG206	0.000971633017343649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG207	0.000968498717287702	1.08677764218933e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
